,tweet_content,harassment,IndirectH,PhysicalH,SexualH
3455, More Vids gt gt Today in Brazzers History February 21 2014 VeronicaAvluvXX amp KeishaGrey wa ,1,0,0,1
3456,RT iget loudtf Dick ain t worth it if it disrupts your peace Get better dick positive dick loving dick amp a dick that ll cherish ONLY ,1,0,0,1
3457, mechadoll astaloml xyl0v trust neither these people follow yo x89 t co di2v5rD0r4 ,0,0,0,0
3458,RT PlanetPompeii Egg shells perfectly preserved in clay Very rare archaeological find from Pompeii now preserved in the Antiquarium of ,0,0,0,0
3459, greek porno double dildo fucking public cumshot rubbing pussy masturbating eating young boobs kore x89 t co Ft5runXdtp ,1,0,0,1
3460,on pokemon brutal anal creampie tube nude dance girl plays with her pussy naked girl in exotic water hawian girls a ,1,0,0,1
3461,RT FoodPornsx Strawberry amp amp Watermelon Lemonade ,0,0,0,0
3462, DahmWhatsthat bitch f king slut t co O2Mt95bfKo ,1,0,0,1
3463, catwoman porno fucked vampire threesome masturbation party video x89 t co AEsGnnWyJD ,1,0,0,1
3464, Imma bitch dick t co wb2srESBmY ,1,0,0,1
3465,There aren t enough are you fucking kidding me s in the world to respond adequately to this ,0,0,0,0
3466, ava tevincampbelll White people are the real demons devilish and satanic all because of hate that comes from i ,0,0,0,0
3467, bitch sounds whenhe human rights feminism western concepts misinformed much ,1,0,0,1
3468, izjho ava and her molly amp ketamine I agree way better than our college binge drinking scene and all the Xanax amp Opioid abuse,0,0,0,0
3469, IvanHansen2 Ava amp Taylor great going,0,0,0,0
3470,Me and Ava during REDACTED amp REDACTED mini argument ,0,0,0,0
3471,anal squirt ava devine ava rose emo blowjob fat tits group fuck terri summers upskirt most studs tatto teensnow fem ,1,0,0,1
3472, Sassy 101010 dlb703 usmcdoordie having w new coworkers might partly keeps me x89 t co yWDSRdnqPL ,0,0,0,0
3473, handong pamyu Nooo byeee you don t call wonho a slut you slur go finger yourself to chenle tf you got my man and me fucked up stupid bitch,1,0,0,1
3474,A sub wearing cute knee socks n a skirt on public accidentally the dom realises they are wearing nothing as underw ,1,0,0,1
3475,Hey guy girl selling my nude picture video Skype call dm for prices please follow and rt wet slut horny nude ,0,0,0,0
3476, tweetwee15 Sassy bitch t co 6xKFbXZwDs ,1,0,0,1
3477,RT foispildon30 He need me to eat his dick because eat dick it s my skill slut ass dick cock jailbait bbc gangbang cuckold ,1,0,0,1
3478,Ava Max fends off Mark Ronson amp Miley Cyrus to claim a fourth week at Number 1 on the Official Irish Singles Chart ,0,0,0,0
3479, teen fucking dolphin movies porno squirting t co FPcxqCcxH8 ,1,0,0,1
3480,cat x89 s name snooki n nwhat nnooks npook pook nkitty nsassy girl nskinny mini nsnooki jmeoww nlil tail ,0,0,0,0
3481, t co joJwdz54LE goooood article ripmac crazy ,0,0,0,0
3482,really wanting smack y x89 all daughters disrespectful sons ,1,0,1,0
3483,Someone just got blocked I do not like women calling each other names amp putting each other down There was also so ,0,0,0,0
3484, Lindsey Greencastle Class 2019 nI front since loved watchin x89 t co O9rJzCwpak ,0,0,0,0
3485, Watching episodes chopped bitch downs syndrome daughter lost bitch mom x89 t co ps6mlOeGjB ,1,0,0,1
3486, BriannaWu The fact that a championship team was served fast food in the WH shouldn t be shamed the fact that trum ,0,0,0,0
3487, billyb1960 leahmcelrath would disagree their getting thats argument n ni x89 t co x5hLc8bhsO ,0,0,0,0
3488, Chaturbate pussy fucking small boobs analed sexcams check con n t co 76jwQ4DSoM stuck x89 t co JDD1k9dDWg ,1,0,0,1
3489, escapedfeeling I x89 m bitch because don x89 t you x89 re shaming someone wearing dress ,0,0,0,0
3490,nichole stripper videos naked free naked photos of tna girls hot girls giant pinto freida porn hub aunt sleepover p ,1,0,0,1
3491,desperate pathetic attention seeker slut trying to be me eww stinky ass bitch,1,0,0,1
3492, LouisVML SpiceGirls 2018 WildFable remerch x89 xa0PART 1 x89 xa0 modern ICONIC group x8d guess who s who x89 ,0,0,0,0
3493,I have a girl ringing me on no called ID calling me a slut Drop me out pls ,1,0,0,1
3494, Lovely couple hours birthday x8d n DaddysGirl t co 7tnCsLp6Rg ,0,0,0,0
3495, JarJar317 If your heart gets broken I ll take you out for fuck that person food,0,0,0,0
3496, TheSoundDefense Get Rikt think realize Gamergate either subject punchline amon x89 t co YNlGol0kW4 ,0,0,0,0
3497,Every time I picture my bd actually being around amp a good loving dad to ava I have to remember that he just does no ,0,0,0,0
3498,RT NOTVIKING eileen i swear to fucking god if you don t come on,0,0,0,0
3499,RT sevenmellow so ppl can believe that young women fuck their way to the top in the entertainment industry but they have SO much tro ,0,0,0,0
3500,No one Ariana fans This girl is the nastiest skank bitch I have ever met Do not trust her she is a fugly slut ,1,0,0,1
3501,RT TheOfficeBarLAF Come out and celebrate Macy s 22nd birthday with us 2 BUD LIGHT 2 4 1 FIREBALL 2 SINGLES amp 4 DOUBLES ,0,0,0,0
3502,RT suburbangrouse glennbeck Says the guy who mused about killing Nancy Pelosi amp Micheal Moore called Cindy Sheehan a tragedy slut ca ,1,0,0,1
3503, face quickest cumshot erotica women drunk fucked india pussy pussy young creampie video x89 t co rD5PgTTj0j ,1,0,0,1
3504,years today heartbroken right DaddysGirl MyBestBud t co 4z8zyhDbw5 ,0,0,0,0
3505,Today I was called a slut cause I kissed my girlfriend ,0,0,0,0
3506,Back to class attending Mastering Napa Valley AVA s amp Converting Wine IQ to Profit,0,0,0,0
3507, lyssburg or if my gfs are making poor choices ill say ok ur being a dumb slut rn bitch come on,1,0,0,1
3508,ava devine deep anal dildo fuck machine girl on girl sex handjob videos pussy eating riding porn roxy deville sarah ,1,0,0,1
3509, teresalo tweets Way to show an example of a third world Marriage is sacred Its to build communities Cause yeah ,0,0,0,0
3510,Skinny ebony slut anal creampied by three cocks ,1,0,0,1
3511, trilllizard666 Regardless really should checked shouldn t crucified tw x89 t co F5ooipd5Pi ,0,0,0,0
3512, vip porno blowjob cumshot blowjob videos twerk hanjob uniform group videos cumming x89 t co IAyAP5oDJY ,1,0,0,1
3513,Wednesday is here Retweet it spread the Wednesday joy trans gothgirl gothtrap mtf TransIsBeautiful ,1,0,0,1
3514,Yes even the girls that pointed and laughed across the hallway Even the boy that called me a cunt and a slut becau ,0,0,0,0
3515,Getting weary of my roomie inviting people over for the evening just to go total bottom slut amp take a few in the as ,1,0,0,1
3516, ReconNews that sandy ajfs71 The ReconNews SLUT has also arrived C U girls in a bit ,1,0,0,1
3517, You think cause saling pussy rapping bitch please always b x89 t co ATxZTdFjzQ ,1,0,0,1
3518, K DramaIndo innocent sassy chunyang operation proposal marriage contract ,0,0,0,0
3519, xcmula Hating bitch slayed press chopped hair ,1,0,0,1
3520,cat x89 s Foster n nWhat her nFoster Sue nFost nFodder nAngel baby nAre fucking kidding th x89 t co hFGhYrjSDQ ,0,0,0,0
3521, BriannaWu Wall is simple amp effective Technology in 21th century is just Add on when meets migration waves of trucks cars and people ,0,0,0,0
3522, pokeugly really posted selfie y x89 all x89 stop shaming x89 x9d it x89 s gotten po x89 ,0,0,0,0
3523,I don t have it in me to do people how they do me but it s fuck you from now on,0,0,0,0
3524,I m almost 2 years older than ava the fuck,0,0,0,0
3525,Whewww y all will not fuck my day up ,0,0,0,0
3526, BDUTT Twitter No girl of any cast community or country deserve rape threats or slut shaming doesn t matter what ,1,0,0,1
3527, medievalhistory anyone written non racist sexist criticism Jedi Because really everyone vocally x89 ,0,0,0,0
3528,RT miblogestublog Reports of gasoline amp fuel shortages in Mexico seem to be getting worse by the hour Mexicans ,0,0,0,0
3529, itsmebeccam TheStagmania BriannaWu MarisaKabas nytimes And next month is when the food stamp non payments will hit,0,0,0,0
3530, tata sassy bitch t co wzkVVZ3P6W ,0,0,0,0
3531,RT BigKdawg095 When you walk in the party amp you see all the opps in that bitch ,1,0,0,1
3532, Y x89 all I x89 m about curls chopped wanna profess before please do x89 t co FgwfxRcmI8 ,0,0,0,0
3533, MsAmandaFish I x89 m typical door sassy classy smart assy check boxes who x89 ,0,0,0,0
3534, Holy accidental selfie asked flavor sassy game ,0,0,0,0
3535, NickInfoSec Um don t know testers tongue twisters ,0,0,0,0
3536,Why ABC nbc and CBS CBSAllAccess can fuck off ,0,0,0,0
3537,RT MattOswaltVA I ve never rooted for anything more than the Sandy Hook families suing Alex Jones for defamation I hope they fucking ban ,0,0,0,0
3538,RT hcbliam the way he turned 1 2 fucking jump into a visual god ,0,0,0,0
3539, how gonna praise homies their count slut shame scold hers y x89 all no x89 t co f94ZgPbFGs ,1,0,0,1
3540,i m a SLUT for eating healthy working out everyday taking care of my skin amp getting my shit together ,0,0,0,0
3541, quick blonde reality kenyan indie breasts fucking girls lesbian arabic s x89 t co GiRUbHccs1 ,1,0,0,1
3542, anywhereinlampeter please give me a job,0,0,0,0
3543, a pakistani said I love India amp Indians Everyone we love you too bro Stay strong stay blessed long live ,0,0,0,0
3544,stink they re driving insane wants won t because ca x89 t co Mq92tthlqR ,0,0,0,0
3545, hiswife 9411 Tbh I m disgusted bc slut shaming women isn t cool amp khloekardashian thinks she s better than anyone ,1,0,0,1
3546,fuck the freckles off ya face bitch,1,0,0,1
3547, kakaidave MySuperCheska I mean legit insisting Maine amp Alden are married with a Child born via surrogate Calling ,0,0,0,0
3548, RT and Like for more cocktribute tits spank slut cuckold cashslut lingerie fuck me hornyAF wet girl ,1,0,0,1
3549,Krit Dan gt bloody cheap beggar slut gt just don t advertise my cup again,1,0,0,1
3550,had a bit of a browse through that grafVonCunt s TL its all omg white girls this white guurls that hOW CoULd she ,0,0,0,0
3551,RT ddhshyy Depression isn t always I m going to kill myself Sometimes it s I ve been in bed all day amp I haven t showered I skippep ,0,0,0,0
3552,I have confirmed this is an ad for the BriannaWu 2020 campaign MA8 ,0,0,0,0
3553, x89 this white people time yeah today white bitch fucking feeding x89 t co SHPR8S92Bk ,1,0,0,1
3554,questioning chopped yesterday t co mVqnpX03Pl ,0,0,0,0
3555,sassy mayward n n PushAwardsMayWards t co bBPK7QS5Z9 ,0,0,0,0
3556, btsgiveaways10 Im done of people hating on you but who are still sending you hidden messages like bitch show yours ,1,0,0,1
3557,Imma eat my next girl pussy way better then yours slut,1,0,0,1
3558, kj fetishmodel don t there s something about Slut tattooed ass ,1,0,0,1
3559, jram427 feeling good daddysgirl t co s3dnx2d5jw ,0,0,0,0
3560,SELFISH BASTARD ROAD KILLER BODOH Malaysian motorist BEH 369 FAIL 2 use car headlights DIE FAST ON MALAYSIA ROAD ,0,0,0,0
3561,watching a girl on their knees from the top when you know you re being the master and her the lil slut who just wa ,1,0,0,1
3562, sapphicmatsuoka well i m a slut for rin amp i haven t even seen one episode yet so ,0,0,0,0
3563,RT BradBiggs Todd Bowles has not signed a contract with Buccaneers and is expected to choose between re joining Bruce Arians in Tampa Ba ,0,0,0,0
3564,RT TGEaglesNest Great example of what leadership looks like ,0,0,0,0
3565,Young commits suicide Because What GAMERGATE t co M0pMnlQxMY ,0,0,0,0
3566, ava im hearing potus is furious about this amp knows they are guilty,0,0,0,0
3567,On the same note don t associate with men who say all women are bitches sluts So she s a slut just not with you Ok David ,1,0,0,1
3568, Leeds Leeds where Leeds nAnd don x89 t don x89 t ca x89 t co oUgAIWkbo9 ,0,0,0,0
3569, ava I am listening thru earbuds amp laughing out loud People are looking ,0,0,0,0
3570, More Vids gt gt Timelord Dannydxxx Faced Off Against Inter Dimensional Slut Gaija Thorax Loul ,0,0,0,0
3571, misguidedgent something n nHate evil nHate cancer nHate pain nHate disease nHate lies nHate division x89 ,0,0,0,0
3572, BrooklynBitttch Imagine trashing ava max Imagine trashing an artist that just fucking came in the industry a ,0,0,0,0
3573,Once Ava and I link it s over for you bitches,1,0,0,1
3574, ZackarysMama118 amount negativity shanedawson deals daily basis would sna x89 ,0,0,0,0
3575,caption needed Daddy missing MyBabyGirl MyLifeline MyWhy DaddysGirl t co s9f0N8d3p4 ,0,0,0,0
3576, T amp amp A 049 n t co bKjaq5Nl5k pervers stockings womenpanties indian school blackmailed t x89 t co hKntjJdRU5 ,0,0,0,0
3577, anal cumshot indian lesbians squirting pussy frottage videos african korean x89 t co Sr3WFNG8Rr ,1,0,0,1
3578, Shallow by Lady Gaga amp Bradley Cooper replaces Sweet but Psycho by Ava Max at No 1 in the Australian Song Chart ,0,0,0,0
3579, Spidey Slut Can relate A previous partner s partner was highly aggravating but wanted us all to hang out all the ,1,0,0,1
3580, nPHorMD nothing never dealt y x89 all y x89 all organized y x89 all lists personally I x89 x89 t co 2VkGUQUtfw ,0,0,0,0
3581, girl thong mobile video fucking sexting fucking black naked t co HfyWm1rkml ,1,0,0,1
3582,RT XanaduFitness Released Jan 7 1977 The Sentinel an occult thriller starring Cristina Raines a top billed Chris Sarandon amp a sl ,0,0,0,0
3583,Reese Witherspoon amp Ava Elizabeth Phillippe shopping trip in Beverly Hills ,0,0,0,0
3584, Big3Rollup joshnewberg247 Newberg being sassy bitch lol ,0,0,0,0
3585, i killed a slut for this outfit me to my father,1,0,0,1
3586, Hehe funny dying chopped dumped someone already lomma nafin new ,0,0,0,0
3587, RachaelCarmine ava Moms FaceBook friend amp Her DRUG DEALER,0,0,0,0
3588, WU VampedViper Wait Are Frank and Ava literal snakes ,0,0,0,0
3589,RT charlmorgan A boy in a bad mood is worse than a girl in a bad mood and that s a fact,0,0,0,0
3590,RT tatebutsu1983 Sex Dating in your city Naked girls are waiting for you right now Adult Dating Contact Me ,1,0,0,1
3591, MaKCouple underweargasm gayporncrushes new gaywanking Hotgaymen4 onlyXXXguys delet this,1,0,0,1
3592, I x89 m feeling usual sassy,0,0,0,0
3593, watch korean porn babe girlfriend thai pattaya korean prostitute professional assfuck ,1,0,0,1
3594, xxx hardcore cheerleader sexting photos adult merchandise girls showing booty nt co RTcOOGbOrs ,0,0,0,0
3595, Father pal amp 039 s daughter worship daddy little first n t co ey6QochkBM futaranas cumsho x89 t co kIrCQMBrVh ,0,0,0,0
3596, poiselunacy just me amp go fellow slut,1,0,0,1
3597,RT SpeakerPelosi realDonaldTrump s threat insults the memory of scores of Americans who perished in wildfires last year amp thousands mor ,0,0,0,0
3598,You are my little slut puppy princess babygirl You are mine Only mine,1,0,0,1
3599, Architect artist angels my amazing working girl s Patron Saint Page She s drawing x89 t co 2PsHC7Qe6r ,0,0,0,0
3600,kylie when she cuts you off for being a complete and utter SLUT you don t even deserve love ,1,0,0,1
3601, drunk sluts teenage massage naruto drawn hentai cunnilingus indian fucked cumshot massive cumsho x89 t co DDjGp0mGNv ,1,0,0,1
3602,RT irishcharts Official Irish Singles Chart AvaMax fends off Mark Ronson amp Miley Cyrus to claim a fourth week at Number 1 ,0,0,0,0
3603,can t anymore sassy bitch t co dPMNSEoTrP ,1,1,0,0
3604,Congrats to T shirt winners Mikey amp Ava Both exemplify great character ,0,0,0,0
3605, Retweet wanna Cum n n hotwife horny slut Mistress milf slutwife slutty GoodGirls badgirls x89 t co RTdw2TI4Gv ,1,0,0,1
3606,wanna scared gonna welcome x89 should tru x89 t co dcYWlzt2fy ,0,0,0,0
