"Tw_id","Tweet","Label"
"553549691129192448","@amuse @juliamacfarlane @dangillmor exactly. Something which isn't achieved through a day at the shooting range...","commenting"
"524956724311388161","@BBCBreaking {Heaven and Hell is right here on earth... 🙏'ing}","support"
"544278051245551616","@zulubravo @Andrew_Denney @jessradio Yes ""Islamic"" flag. Black a traditional colour of Islam and I presume a Koranic verse also.","support"
"544385904446435328","@dkfcdotnet @carolinemarcus I know why it is being circulated but perhaps I wish it was being used with some more restraint.","commenting"
"500384255814299648","@TPM @McBlondeLand Awful! The DOJ needs to do thorough investigation of this PD-these problems are systemic. The citizens deserve better!","denying"
"500366747506335744","@BrwnSkinGirly @CNNVideo yeah they faked the video LOL@your racist denial","support"
"500404864443105280","@Tom_sveb @spants @rui_xu @flavius217 Did you see him stand 30' away and get shot? No. A few people who have a problem with cops did.","denying"
"524975908432928768","@CBCAlerts game postponed, not cancelled.","support"
"544272839889526784","@KristyMayr7 @maddychipendale Have you actually confirmed its an ISIS flag or are you talking shit","questioning"
"525024232095612928","@olfashdeb @xSkylaStarx It's an old joke. If you don't get it, watch more spy movies.","denying"
"544354334348029952","@DrYobbo @alfinitum Uber is covering the cost of all rides, Uber is still paying drivers higher fares to encourage them to pickup riders.","commenting"
"553154805905235968","@BBCtrending @LucilleClerc The pen/pencil truly is mightier than the sword!","commenting"
"500350142122577920","RT “@KeysNKakes: @TheRoot: The day #Ferguson cops told a dirty, bloody lie (@thedailybeast): http://t.co/vpWTi2wS4L http://t.co/YotnAuTvLK””","support"
"552788073340489728","@Independent why does one feel that this may have something to so with freedom of speech - http://t.co/Uhe5VimATk","commenting"
"544290339339517952","@latikambourke @smh he put out a statement instead of personally speaking to the Australian ppl, why?? Is he hiding under his desk!","support"
"544452338619256834","@cnni @CNN @BreakingNewsKE O Lord @Gurmeetramrahim Save All Hostages in Sydney &amp; Turn Militants 2 Righteous Ways @MSGTheFilm #MSGTheFilm 77","support"
"544281387499413504","@SkyNewsAust. Isn't the Arabic for God, Allah? So shouldn't it be - ""There is no god but the God, Muhammad is the messenger of the God""","questioning"
"529661727940431872","@halihamilton @mikeyerxa gonna try to make it to both.","commenting"
"552803445711708160","Dua belas.

RT @thei100: Charlie Hebdo shooting latest: 12 dead and gunmen still at large http://t.co/cFgVbBURhI http://t.co/cuY6pMdzBC","support"
"500298040511451136",".@mmwlawtaos @KatEdmiston - Spin still doesn't justify the murder versus the arrest. Why did the #Ferguson officer not call for backup?","support"
"525058976376193024","Our thoughts and prayers go out to Nathan Cirillo who died today in Ottawa while protecting his country at age 24 http://t.co/PfwasSALPX","support"
"576276947648405505","Coup in #Russia? Good article by @Forbes. http://t.co/aaNCpb0blW #RamzanKadyrov #Putin #putindead http://t.co/OfivdTlTbO","support"
"524926370502430720","@cmaconthehill this will be spun to restrict law abiding gun owners. Just watch the knee jerk. Crazys and criminals don't follow the laws.","commenting"
"500356831542538240","Shoot unarmed kid.
Conceal evidence.
Impose martial law.
Harass reporters.
Smear the victim.
Worst. Police. Ever.

| @140elect 
#Ferguson MT","commenting"
"524971955381092353","@mythos_man @CBCAlerts @CBCNews @JustinTrudeau you guys don't realize that harder is a snake and your lives are at stake because of him","commenting"
"544292117527289856","@SharriMarkson  looks like a bikie","commenting"
"544339757195489281","@EnglishEmma You called uber public transport, it's not. PT is for everyone not just the elite.","commenting"
"544473677069156352","@DavidKehoe10 @onewaymule87 @smh @ZJGarred 

Yes, Whale's Teeth Hadley is as diplomatic a thug as ever bashed a 17 year old.","commenting"
"524930715021213696","@ChristoferU @CBCAlerts @CBCNews Seriously? Likelihood that it's an ISIS attack and THIS is your response???","commenting"
"500327577031307265","“@zellieimani: How many white celebrities have been CAUGHT shoplifting and end up dead in streets? I'll wait. #Ferguson” even OJ lol.","support"
"500393198603489280","@SoulRevision My God, this dude looks like he deserved a touch up. Push his face in dough and make some gorilla cookies. Prolly in jail now.","commenting"
"552785375161499649","BREAKING: 10 reportedly shot dead at Paris HQ of French weekly Charlie Hebdo http://t.co/5F1DOwzoCQ","support"
"544321318011678720","@AP @FoolishReporter in other news, sky is blue.","commenting"
"525022402217271296","@ArmedResearch Could you tell us your source please?","questioning"
"544407267173351424","@CLowetweets @BBCBreaking @BBCNewsAus The gunman told them what 2 post...","commenting"
"544337927132569601","@EnglishEmma @universe93 Taxis all offer $30 discount to disabled passengers, #uber doesnt even have disabled taxis to offer. That's true PT","commenting"
"553555326125895680","@TopoC @NBCNews Well, that's a good idea too. But...they're gonna end up life in prison and that means that they're gonna live on taxes...","commenting"
"553535295111847936","@SkyNewsBreak a 3rd shooting at present

Divert Operatons?","questioning"
"544313623448137729","@CBCAlerts pray 🙏, usually it's help allot before everyone will go straight to haven.Flag is comon bulshit about Muhammad etc.","commenting"
"524923106289516546","Reports of gunshots unconfirmed RT @Henderburn: Only photo I will tweet. CPR being performed on the soldier #ottawa http://t.co/zO6CGFl7QR","denying"
"544411279776313344","Gelukkig! “@BuzzFeedNews: 5 Hostages Escape Sydney Cafe Siege — Live Updates From @BuzzFeedOz http://t.co/LtkNnkZR4t http://t.co/HrkdkuiGGY”","questioning"
"500498433279811585","@AngryBlackLady @BrookeObie In the U.S.A. world.","support"
"525062791712235520","@20committee   A high risk traveller!  But a risk to #Canadians and government officials , he was okay ?","commenting"
"576798270518894592","@AdaptToReality @batchelorshow Keep in mind ""Unconfirmed"" Rumours...I stated nothing. But I am on the edge of my seat awaiting a call","denying"
"576833135326961664","Three Scenarios For A Succession In #Russia by @CoalsonR http://t.co/OqBqhFdKYk via @RFERL http://t.co/YE63oCPWNu v @andersostlund #Putin","commenting"
"544384149914533889","@carolinemarcus @nswpolice this was live on TV so they didn't have time to blur faces. Keep in mind it's LIVE, no time for editing.","commenting"
"544375392996302849","@ABC so why is there still no info from escaped hostages as to the number of hostages &amp; ""militants""...?","support"
"544343462829494272","@EnglishEmma I'm kinda new to (active) twitter but I can see the praises of a knee jerk reaction. It highlights the collective mind issues.","commenting"
"524974903683203072","@Flogistonmannen @cnnbrk most likely terrorism pure and simple and certainly confirming american warnings that potential threats now inside.","commenting"
"544315985164263425","“@mashable: Uber intros surge pricing in downtown Sydney during hostage siege http://t.co/Hs9OGDzT1e http://t.co/szDW6UpIox” Just not right","questioning"
"524948114113703936","@DaveBeninger prayers and thoughts to his family and friends....","commenting"
"500301979336593408","@140elect @TrendingBlue If only they had the balls to say ""We're sorry""","commenting"
"544379605818159104","@Uber_Sydney @COMINT_AU http://t.co/gHvtKoE8nR","support"
"544482475410337793","@princekhattab @PoliticoVoice BS. More Muslims r killed by Muslim countries.","commenting"
"544296634767929344","@DrozAnn @SkyNewsAust @liztilley84 yeah send them to Kobane in Syria..","commenting"
"544302813615247360","“@TheAnonMessage: FIRST PHOTOS: Hostage pressed against a window. #SydneySiege http://t.co/oRpMMNL90L” SHIT","commenting"
"524971522126270464","@rikermacdaniels @CBCAlerts @CBCNews @JustinTrudeau canada has never been this dangerous before until #harperadminstration changed their #FP","commenting"
"524948444302286849","@cnnbrk 2nd suspect parrantly shot behind parliament. Lockdown almost everywhere... third suspect on the loose.  That s heavy.","commenting"
"524935781643980800","@cholmes96 I was there before the police were","commenting"
"500308746820927489","@PrisonPlanet Journalists, poor and the homeless are not Royalty.","commenting"
"529695331387461632","@tristananthonyJ that's the only concert we could wear heels and still be hard af","commenting"
"524990987308134400","@daxshepard1 @HDMcC @kellyoxford No, you're right. We should follow comedic writers and trust their sources. That's my first instinct.","commenting"
"553587150428856320","@KayBurley @PaulineMBarten Killers? No trial? Can you please provide the evidence that these people were involved in #CharlieHebdo","questioning"
"500281136439103489","@Yamiche In case you haven't been told enough, you've done a fantastic job covering this story. Really great work.","commenting"
"500282726298054656","@DIANAZOGA @AntonioFrench that's bs. there's always a ""history"" when the African Americans gets killed.","denying"
"553598661863563264","@Daroff 4 people reported dead of six hostages. Sounding worse . Thnx for updates &amp; links.","support"
"552814843288223744","@Chusid2015 @DaliaChai @cnnbrk look you fool we are talking revenge. If u abuse any religion . Revenge will be taken that simple","commenting"
"544281431917076480","@BobBobbins1 it will still be #blametony","commenting"
"544281098906521600","@mscott still does not work in uk","commenting"
"524927409100193792","@Henderburn @alimhaider wow. Prayers for the soldier.","commenting"
"524976005564215296","@DaryusAzad @JustinTrudeau I never blamed Muslims for this, I don't think you should be pushing vote liberal bullshit at a time like this.","denying"
"500359336359518208","@BrwnSkinGirly Fists are weapons, he could have done anything at anytime he did what he thought was right he has a family to go home to","commenting"
"500317100704288768","@DanteB4u @orangeseahorse @Alasscan_ Someone needs to explain how the cop shot #MichaelBrown &amp; then NEVER called an ambulance?","commenting"
"544320468892020736","@CBCAlerts 
13 to 40 hostages?!? 😱
#SydneySiege","commenting"
"553553247953514496","@intelwire @ShirazMaher @JeromePio Yes lots of mixed info coming out. Anyone else here about potential 08 prison connection btwn planners?","questioning"
"553179653238964225","@ABC the religion of peace at it again..","commenting"
"553589974369845248","@France24_en @SkidWillie Great News!!! Take no prisoners. These bastards need to be exterminated on sight","commenting"
"552804023389392896","@thei100 @Independent these fuckers thinking its a GTA heist mission","commenting"
"544271682358493184","@Breaking911 time to kich these Muslim fuckers the hell out of every democratic country!","commenting"
"524975009488330756","@amyminsky @althiaraj Thank you for up date ---  great job --Thank you ------pnp---canada","support"
"500297602231853057","@YourAnonLive @OpFerguson no signatures?","questioning"
